distance left (km),control stop,speed limit (km/h),height change (m)   ,bearing (deg)
1754              ,0           ,130               ,1.2091989421055     ,230.069300373829
1753              ,0           ,130               ,1.07927639719298    ,230.06815478144
1752              ,0           ,130               ,1.17363223999968    ,230.072482509034
1751              ,0           ,60                ,1.17200831368427    ,230.133779439186
1750              ,0           ,130               ,1.56356081543868    ,230.132737905518
1749              ,0           ,130               ,1.36762860491251    ,230.131592956831
1748              ,0           ,130               ,1.4182621487717     ,230.130361679846
1747              ,0           ,130               ,1.28040999298224    ,230.129319135411
1746              ,0           ,130               ,1.47263658807032    ,230.1281731665
1745              ,0           ,130               ,1.50228716385993    ,230.127026855297
1744              ,0           ,130               ,1.39067576736852    ,230.125794223428
1743              ,0           ,130               ,1.45720306877172    ,228.607720052736
1742              ,0           ,130               ,1.50190221614025    ,218.490060541711
1741              ,0           ,130               ,1.34873466070223    ,207.69627666571
1740              ,0           ,130               ,1.67775222140335    ,207.694766338859
1739              ,0           ,130               ,1.66108286385952    ,207.69395917033
1738              ,0           ,130               ,1.55406189052621    ,207.692281785438
1737              ,0           ,130               ,1.57934520210529    ,196.125009924124
1736              ,0           ,130               ,1.07714036280686    ,192.437262146379
1735              ,0           ,130               ,1.29951476877193    ,192.285136534492
1734              ,0           ,130               ,2.27743301052647    ,192.284410988033
1733              ,0           ,130               ,2.74399256105266    ,195.498827620588
1732              ,0           ,130               ,2.43735640456157    ,211.399376866769
1731              ,0           ,130               ,1.87160035017507    ,212.064892379883
1730              ,0           ,130               ,1.45359848315798    ,212.064069317627
1729              ,0           ,130               ,0.583752508070461   ,212.062177590456
1728              ,0           ,130               ,0.862287259298114   ,212.061318583845
1727              ,0           ,100               ,1.28381652561404    ,209.590603330077
1726              ,0           ,80                ,1.31013131684222    ,194.492947677472
1725              ,0           ,60                ,1.36155734280646    ,191.264402425134
1724              ,0           ,60                ,1.47196459052645    ,191.203620264996
1723              ,0           ,100               ,1.90310925719348    ,191.062074452131
1722              ,0           ,130               ,1.73467153824572    ,155.075263681453
1721              ,0           ,130               ,1.49152338456088    ,133.265656469276
1720              ,0           ,130               ,1.63105507157934    ,151.218355728091
1719              ,0           ,130               ,1.61340556947391    ,178.091177122819
1718              ,0           ,130               ,2.13889894105205    ,185.022427458326
1717              ,0           ,130               ,2.28657052842175    ,185.022773425584
1716              ,0           ,130               ,2.35807323157871    ,185.022380867809
1715              ,0           ,130               ,2.15716259122746    ,184.896083623173
1714              ,0           ,130               ,1.85950504491268    ,184.955637480184
1713              ,0           ,130               ,1.6204912266661     ,184.628615072454
1712              ,0           ,130               ,1.95627141122884    ,183.949575918346
1711              ,0           ,130               ,1.98201868842091    ,183.949354776757
1710              ,0           ,130               ,1.47694471789441    ,183.949074969255
1709              ,0           ,130               ,1.79936643333349    ,184.356415209934
1708              ,0           ,130               ,1.41568317754354    ,183.96536692047
